accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.7541666666666667,0.7264444520668655,0.7595132819487673,5,401,0.825042186936682,0.7541666666666667,8400
0.7738095238095238,0.7480158816306183,0.775650148095996,5,401,0.8256425080870742,0.7738095238095238,8400
0.7541666666666667,0.7262133439821705,0.7596164003748654,5,401,0.818976872083487,0.7541666666666667,8400
0.7779761904761905,0.7525542620261771,0.7833741442095798,5,401,0.8318763275993721,0.7779761904761905,8400
0.7589285714285714,0.7315233916755679,0.7650484026542048,5,401,0.8220907915220166,0.7589285714285714,8400
0.8276785714285714,0.8082749336505362,0.8302294377960513,5,401,0.8594234397356451,0.8276785714285714,16800
0.825595238095238,0.8059039136835493,0.8276114276938529,5,401,0.8552795664750001,0.825595238095238,16800
0.8297619047619048,0.8105744652226557,0.8327399543643997,5,401,0.8641467365900564,0.8297619047619048,16800
0.8247023809523809,0.8048273629859568,0.8263214511437622,5,401,0.8540976878044464,0.8247023809523809,16800
0.8345238095238096,0.815473147864171,0.8363864537443317,5,401,0.8632727901087417,0.8345238095238096,16800
0.8529761904761904,0.8364614608258761,0.854193960276443,5,401,0.8736855912432141,0.8529761904761904,25200
0.8569444444444444,0.8408470428503386,0.8588329448205667,5,401,0.8793880538152976,0.8569444444444444,25200
0.8557539682539682,0.8393141107679605,0.8564890273942598,5,401,0.8752932306788396,0.8557539682539682,25200
0.8496031746031746,0.8325766534201484,0.8516656400580898,5,401,0.8733517093996027,0.8496031746031746,25200
0.8527777777777777,0.8363140799313475,0.8545666076609788,5,401,0.8752969220751617,0.8527777777777777,25200
0.8723214285714286,0.8579957344733816,0.8731034449895017,5,401,0.8868847445792833,0.8723214285714286,33600
0.8714285714285714,0.8569602853462561,0.8725069119119101,5,401,0.8888464441250582,0.8714285714285714,33600
0.8732142857142857,0.8588236860608289,0.8743867436091077,5,401,0.8894526524902913,0.8732142857142857,33600
0.8709821428571428,0.8565722716731271,0.8720716631744484,5,401,0.887259360561672,0.8709821428571428,33600
0.8705357142857143,0.8559717796923019,0.8716042757349427,5,401,0.8881812116013005,0.8705357142857143,33600
